address,district,floorArea,landmark,name,price
峨山镇温泉大道333号,峨眉山市,58,峨眉山市,峨眉时光,15000
机场路与黄河北路交汇处,双流,96,航空港,空港陆号,11000
跳蹬河南路18号,成华,unknown,万年场,成华奥园广场二期,45000
跳蹬河槐树店路26号（成洛大道与中环路交汇处）,成华,unknown,万年场,鲁能城二期,45000
红光镇广场路（技师学院对面）,郫都,unknown,红光,同森锦熙,25000
红光镇广场路（技师学院对面）,郫都,unknown,红光,同森锦熙,35000
中铁产业园旁（九道堰北站附近）,金牛,unknown,大丰,碧桂园城市花园,26000
黄河中路二段388号,双流,128,航空港,蓝光T-max,14000
北京路138号（南临驿都大道，西临翠龙路）,龙泉驿,unknown,龙泉驿城区,壹中心,20000
长顺大道一段（长顺家园旁）,双流,94,华府,格林城,14500
一环路北二段北站西二路1号,金牛,unknown,金牛万达,炎华置信花千集,30000
红光镇银润路437号,郫都,114,橡树湾,荔园悦享花醍,12000
仁寿县视高大学城花海大道1号,天府新区南区,84,仁寿,远大聚华天府南庭,16500
西河镇成洛大道3199号（九峰国际汽车成附近）,龙泉驿,unknown,十陵,雄飞生活广场,25000
人民南路南延线麓山大道（成都实验外国语旁）,天府新区,108,麓山,三利麓山城,10200
百瑞二路338号,青羊,60,外金沙,金沙城锦澜阁,15500
成都市大邑县雾山乡两河口社区7组100号,大邑,66,大邑,雾山河畔1期,9000
北站东一路26号,金牛,80,金牛万达,金牛之心荷花池广场1期,12800
天府大道中段199号,高新,unknown,新会展,成都棕榈泉国际中心,24500
108国道与货运大道交汇处（佳飞建材对面）,新都,60,新都城区,龙域天地,7800
中新街49号,锦江,unknown,盐市口,小春熙,100000
静康路与静沙北路交汇处,锦江,unknown,沙河堡,新希望锦官阁,55000
裴城路雨高登北街交叉口南侧,东坡区,59,眉山东站,裴城春天,8500
麓山大道二段19号,天府新区,498,雅居乐,雅居乐天玉台,19000
中环路锦绣大道段与嘉陵江路交叉口东南50米,成华,unknown,东客站,蓝润东悦荟,13500
胜利镇燕杨路2号（维也纳森林别墅旁）,双流,310,牧马山,瑞升橄榄山,13000
北新大道2599号,彭州,194,彭州,中海外北岛,5500
北部商贸城竹韵大道（毗河旁）,新都,86,大丰,缤纷翡翠湾,9300
天府二街151号,高新,unknown,新会展,领地环球金融中心,20000
新成彭路大天路出口左侧,新都,unknown,大丰,融创凯旋东岸,14000
西三环蜀鑫路与清波路交汇处（华润金悦湾对面）,青羊,76,外金沙,海亮樾金沙,18421
绵竹大学城-80000平米鲜花广场旁,绵竹市,unknown,绵竹市,剑桥城,38000
望丛东路139号,郫都,41,郫县万达,蜀都万达广场,7600
望丛东路139号,郫都,unknown,郫县万达,蜀都万达广场,25000
长融东二路,成华,unknown,万年场,交大梦家,35000
长融东二路,成华,unknown,万年场,交大梦家,35000
中和街道观东社区三组、龙灯山社区十一、十二组,高新,unknown,中德,融创香璟台一期,45000
蜀龙路与熊猫大道交汇处东行300米,新都,132,保利公园,保利狮子湖,13000
成都市都江堰市青外江大桥与青城山大道交汇处(玉堂LG博爱中学旁),都江堰,unknown,都江堰,成都文旅城,25000
金堂县赵镇金园街619号,金堂,94,金堂,金山国际,5600
天府一街1333号（高新七中旁）,高新,117,大源,凯德世纪名邸,19200
鹤山镇工业大道上段3号,蒲江,115,蒲江,万象云庭,6000
北泉路1188号,龙泉驿,unknown,龙泉驿城区,果壳里的城,26000
凤凰西七路31号,青白江,unknown,青白江,天府欧城,27000
南三环娇子立交外侧,锦江,unknown,卓锦城,首创娇子1号,40000
凤凰西七路31号,青白江,38,青白江,天府欧城,6500
崔家店路与跳蹬河路交汇处,成华,unknown,万年场,成华奥园广场三期,17500
江安路518号,温江,92,花都大道,佳年华新生活,10000
天府大道南延线奋勇社区景观大道附近,天府新区南区,128,仁寿,新城悦隽天府,17000
同安镇阳光城阳光大道138号,龙泉驿,450,阳光城,中粮御嶺湾,21333
静康路与静沙北路交汇处,锦江,unknown,沙河堡,新希望锦官阁,55000
武兴路和金江路交汇处,武侯,unknown,簇桥,新希望锦悦楠庭,30000
凤凰大道一段198号,青白江,90,青白江,协信天骄城,7200
新都成都北大门川陕路（蓉都大道和兴城大道交界点）,新都,79,毗河,雄飞北尚广场,27000
滨江路二段毗河二桥旁,金堂,114,金堂,恒大御景半岛,7600
成龙大道车城西三路,龙泉驿,unknown,大面,金科东方雅郡三期,13000
通宝街88号,锦江,315,攀成钢,伊泰天骄,28000
一环路东五段茂业豪园营销中心,锦江,32,九眼桥,茂业豪园,29500
视高经济开发区奋勇社区景观大道附近,天府新区南区,90,仁寿,新城悦隽天府,14000
湖滨路北二段,东坡区,126,苏辙公园,领地凯旋国际公馆三期,10000
交子大道33号,高新,173,金融城,中国华商交子公馆,50000
东三段双成3路15号,成华,unknown,万象城,华润二十四城六期,20000
龙桥镇政府西北方向200米,新都,124,大丰,半岛云著,9850
光华大道西段•新城大道与羊安路交汇处,崇州,108,崇州,恒大西辰绿洲,9000
凤祥大道2段万科时代之光,青白江,108,青白江,万科时代之光,11000
成龙大道与银木街交界处,锦江,unknown,三圣乡,华熙528艺术村锦都,50000
成龙大道与银木街交汇处,锦江,unknown,三圣乡,华熙528艺术村盈都,55000
白龙江路6号,成华,51,东客站,弘创名座,16500
"兴隆湖南侧视高大学城（成都信息工程大学旁）, 视高镇花海大道一段10号",天府新区南区,unknown,仁寿,天府大学里,32500
麓山大道二段19号,天府新区,110,雅居乐,雅居乐剑桥郡,9200
泰安北路777号,彭州,unknown,彭州,辰兴锦城国际,5600
凤祥大道1019号,青白江,112,青白江,金科博翠天宸,10500
"东升镇航都大道与商都路交汇处(陶家院子旁), 航都大街二段756号",双流,85,蛟龙港,北大资源燕楠国际,13200
南三环娇子立交外侧,锦江,unknown,卓锦城,首创娇子1号,45000
通源街588号,锦江,unknown,东大路,乐天圣苑,74000
汉口路与大件路交汇处,广汉市,unknown,广汉市,金雁麦丁小城,14000
东二环通桂路7号(沙河公园旁),锦江,unknown,东大路,中洲中央城邦,70000
通源街588号,锦江,unknown,东大路,乐天圣苑,70000
唐安东路与世纪大道交汇处（成温邛高速崇州站下直行1千米）,崇州,114,崇州,唐人街相府花园,8000
雪山大道二段598号,大邑,unknown,大邑,青禾名都,5940
龙泉驿天鹅西湖南路6号（成龙大道和天鹅西湖南路交汇处）,龙泉驿,130,大面,世茂城三期,14200
万石路旁,金牛,138,大丰,保利天汇,21000
牧华路三段1789号,天府新区,unknown,南湖,海伦春天,22000
香雪海路19号,都江堰,262,都江堰,国光纳帕谷,11000
106省道泰达格调青城岚田(青城山站对面),都江堰,53,都江堰,泰达格调青城岚田,11000
"兴隆湖南侧视高大学城（成都信息工程大学旁）, 视高镇花海大道一段10号",天府新区南区,95,仁寿,天府大学里,11000
幸福大道绿地新城新里桃溪川,龙泉驿,138,阳光城,绿地新城新里桃溪川,13000
都江堰市翠月湖镇灌温路与聚青线交叉口西南处,都江堰,125,都江堰,海航中国集锦润青城,12000
花海大道一段11号,天府新区南区,75,仁寿,成信悦城,13300
九江街道通江社区,双流,162,草金立交,蓝光长岛国际社区五期,13500
康和西一街199号,高新,132,中和,锦城悦庭,14664
视高镇北街186号,天府新区南区,30,仁寿,德福国际中心,7000
一环路南四段19号,武侯,56,高升桥,锦外中心,20000
凤凰东二路99号,青白江,106,青白江,听湖九园,7500
锦江生态带以西，剑南大道以东,天府新区,46,南湖,万科翡翠公园,13000
花源镇紫云路兴普大道399号,新津,148,新津,领地天府兰台,10800
新城悦隽天骄,天府新区南区,106,彭山,新城悦隽天骄,12000
柳城街办海川路2号,温江,50,温江新城,云鼎,12000
同运街春熙广场,东坡区,128,眉山东站,春熙广场,8800
永和大道66号,崇州,103,崇州,花样年智荟城,8500
白莲池街道办事处一里塘社区4、5、6、7组,成华,128,动物园,融创玖阙府南苑,12000
花源镇青云路155号,新津,156,牧马山,龙湖双珑原著,12000
天龙大道382号,金牛,unknown,大丰,中南海棠集,13800
红光大道与广场路交汇处,郫都,100,红光,万科时光润园,13500
新泰东路71号,新都,144,新都城区,七一森林城市花园,16000
"牛龙路口, 华宇旭辉锦绣广场",成华,47,龙潭寺,华宇旭辉锦绣广场,11000
红星路南延线与新川大道交汇处,高新,94,中德,爱在城南,14950
凤凰大道一段88号,青白江,108,青白江,美的新城公园天下,8000
都江堰堰华路87号（公园大道一号旁）,都江堰,115,都江堰,都江懿府,8600
天府一街1333号（高新七中旁）,高新,unknown,大源,凯德世纪名邸,50000
韶山路五段56号,广汉市,104,广汉市,金雁·欧城联邦,8500
石岭路融创玖阙府二期,成华,unknown,动物园,融创玖阙府二期,35000
民兴北二路新力琥珀园,成华,98,理工大,新力琥珀园,13000
麓山大道381号(麓山大道入口处左侧),天府新区,140,海洋公园,阳光城半山悦,11355
"牛龙路口, 华宇旭辉锦绣广场",成华,unknown,龙潭寺,华宇旭辉锦绣广场,35000
家具大道519号,新都,92,新都城区,汇尚城,6800
江宁南路88号,温江,110,国色天乡,鹭湖宫10区,10000
四川省成都市都江堰市玉堂镇鑫玉大道（铁军路附近）,都江堰,80,都江堰,明宇豪雅青城,12000
三色路华润·东原·时光绘,锦江,44,琉璃场,华润东原时光绘,14000
武科东四路18号,武侯,unknown,草金立交,联邦财富中心,20000
家具大道519号,新都,unknown,新都城区,汇尚城,18000
天府街道海科路东段688号,温江,172,温江大学城,西财学府尚郡,8800
双楠大道中段188号,双流,63,蛟龙港,汇恒青楠里,9600
万顺路二段419号,双流,167,华府,金地悦澜道,19000
老码头二期旁,新津,128,新津,新城金樾府邸,9200
锦溪路83号,新都,104,新都城区,俊发滨河俊园,6900
广汉市韶山路5段69号,广汉市,unknown,广汉市,金雁欢乐水岸,19000
观岭大道1188号,金堂,134,金堂,蓝光观岭国际社区翡翠湾,6700
东升街道航港路66号,双流,128,蛟龙港,九龙仓时代小镇1号府邸,11300
文忠街北延段256号,东坡区,98,宏远百货,中梁华府,7300
郫都区创智东二路68号,郫都,unknown,郫县城区,绿地国际花都星逸,10000
郫花路299号（郫花路与关柏路交汇处）,郫都,123,郫县城区,花样年龙年中心,12000
世纪城会展中心198号,高新,unknown,新会展,世纪城梦想派,15000
石板滩镇老城区东风西街（石板滩镇政府旁）,新都,unknown,保利公园,蓉海东悦华府二期,5800
佛光东路928号,峨眉山市,66,峨眉山市,峨眉长岛,7000
涌泉镇（街办）鹏程路99号,温江,unknown,光华大道沿线,天来汇景,48000
锦城大道与天府大道交汇处（锦江旁）,高新,78,神仙树,招商大魔方,26000
成都市成华区杉板桥路601号,成华,unknown,建设路,招商中央华城商铺,40000
鹤山镇梁江村,蒲江,unknown,蒲江,雍锦澜湾,8300
云溪路515、518号,温江,116,温江老城,炎华置信上林开府,11000
建设南路50号,成华,unknown,建设路,中南融创玖华台商铺,57500
同金街366号,青白江,112,青白江,棠湖清江花语,7000
凤祥大道佳兆业悦府,青白江,117,青白江,佳兆业悦府,8000
龙桥镇紫金路68号,新都,unknown,大丰,德益金龙郡,9000
苏堤路阳光1519云梦洲,东坡区,115,岷东新区,阳光1519云梦洲,15000
兴隆街道罗家店村八组201号,天府新区,288,麓山,保利天空之城,18500
雅和街（地铁1号线广都站C口）,高新,139,广都,宸光和悦,30000
武侯大道顺江段200号,武侯,unknown,新双楠,当代中德璞誉,19000
仁寿县视高大学城花海大道1号,天府新区南区,unknown,仁寿,远大聚华天府南庭,19000
仁寿县视高大学城花海大道1号,天府新区南区,unknown,仁寿,远大聚华天府南庭,22500
滨江东路北二段136号（斜江河畔，静惠山旁）,大邑,136,大邑,山水华府,7000
建设北路三段70号,成华,37,东郊记忆,朗诗尚高大厦,14000
光华大道三段地铁4号线光华公园站G2出口,温江,62,珠江新城,珠江悦湖国际,8500
杭州路219号,东坡区,92,眉山东站,信和一号汇,9500
锦江西路6号,天府新区,160,南湖,中海锦江壹号,14300
黄水镇燕扬路3号,双流,368,东升镇,三盛翡俪山,10500
犀浦镇国宁东路1019号,郫都,66,成外,成都后花园四期,11000
平阳街1号,大邑,78,大邑,养和山居一期,6500
花都大道东段66号,温江,115,花都大道,汇厦香悦云庭,9000
金渊路81号,青白江,91,青白江,西街上院,6300
芒城大道98号,都江堰,unknown,都江堰,青城365南苑,7400
安金路179号,都江堰,114,都江堰,枫尚云锦,8000
学苑路218号,青白江,102,青白江,瀚城新天地,7400
广汉市金虎路（青什路金虎小区路口向西200米),广汉市,unknown,广汉市,华景川万悦城,6300
剑南大道南段716号,双流,46,警院,瑞华天地,12000
江源南路558号,崇州,116,崇州,隆腾蜀州府,8000
凤凰大道北侧天河悦城,青白江,98,青白江,天和悦城,6600
金丰路保利天玺,金牛,unknown,华侨城,保利天玺,15000
协和街道和顺路二段55号,双流,128,华府,中海云麓世家,18000
潘家街三段1号（甲子路和潘家街交汇处）,大邑,108,大邑,优品美地,7500
青白江凤祥大道建工梧桐屿,青白江,122,青白江,建工梧桐屿,7600
万石路旁,金牛,unknown,大丰,保利天汇,13994
华金大道三段66号,青白江,unknown,青白江,悦荟时代广场,13000
东三环凯德广场魅力城店向东500米,成华,unknown,成渝立交,隆鑫印象东方,45000
金河路1351号,双流,155,东升镇,金科领地博翠粼湖,19000
大同路（钱江凤凰城旁）,青白江,115,青白江,新城悦隽盛世,10800
江源中路翰林首府,崇州,166,崇州,翰林首府,12000
银河路六段8号,双流,126,双流城区,旭辉金科棠府,16500
天府大道南一段918号,天府新区,unknown,麓湖生态城,麓湖生态城,22800
迎晖路德商迎晖天玺,成华,238,东客站,德商迎晖天玺,23500
成龙大道二段世茂璀璨天城,龙泉驿,123,大面,世茂璀璨天城,12700
蔡山东路46号,彭山区,90,彭山区,兴旺久居福,7200
岷山路123号,锦江,140,沙河堡,优山禧悦,16000
都江堰市天府大道296（天府大道与彩虹大道交汇处 ）,都江堰,114,都江堰,弘阳都江府,11000
剑南大道万科保利翡翠和悦,天府新区,123,南湖,万科保利翡翠和悦,15000
羊安路远洋栖棠,崇州,114,崇州,远洋栖棠,9000
温泉大道1号,峨眉山市,unknown,峨眉山市,smart度假汤屋,13000
金牛区聚业路天回镇街道（北星大道旁）,金牛,unknown,天回镇,华润龙湾御府,11800
中华名园簇锦街道办旁顺兴路369号,武侯,unknown,武侯立交,金楠缤纷,20000
方营路龙湖听蓝时光,新都,unknown,大丰,龙湖听蓝时光,9900
长城路西街28号,双流,85,文星镇,俊豪小区,11800
新都大道（西南石油大学旁）,新都,37,新都城区,鲜花优活居,20000
中华名园簇锦街道办旁顺兴路369号,武侯,unknown,武侯立交,金楠缤纷,35000
新津县五津镇希望东路199号,新津,118,新津,雅居乐锦城,11600
永宁镇宁泰路99号,温江,180,芙蓉古城,碧桂园十里源墅,18000
红牌楼北街31号,武侯,unknown,高升桥,营盛大厦,50000
兴隆湖湖畔路南段,天府新区,unknown,麓山,中铁诺德壹号YoHo街,22500
天津路西二段66号,广汉市,unknown,广汉市,蔚蓝郡,6300
泰兴镇（成青金快速通道与新石路交汇处）,新都,unknown,新都城区,白鹤一号,7100
麓山大道二段,天府新区,88,麓山,建发第五大道,8800
锦华路一段69号,锦江,unknown,静居寺,汇丽汀香,22000
二环路与府青路交汇处（原512建材市场旁）,成华,unknown,李家沱,永立星城都,60000
西江大道555号,龙泉驿,108,十陵,左岸名都,7800
犀安路与沱江路交汇处,郫都,107,犀浦,滨江彼岸,12500
安德镇彭温路248号（活水公园旁）,郫都,unknown,郫县城区,金安花苑,4800
雄州大道南段万峰城D区峰景里,简阳,unknown,河东新区,万峰城D区峰景里,11150
金鹰路保利堂悦府,金堂,unknown,金堂,保利堂悦府,8300
谷底湖南三路,新津,140,新津,融信澜天,10000
机场路近都段112号,双流,unknown,航空港,空港十六区,8000
盛源街700号,高新,42,大源,保利星荟,16500
郫都区犀浦镇国宁东路991号,郫都,103,成外,圣沅红星城市广场,12400
都江堰上阳街477号（蒲阳河畔对面）,都江堰,114,都江堰,明豪澜庭,5300
华信大道998号,龙泉驿,143,航天,领地溪山蘭台,19928
成洛大道5632号,龙泉驿,62,十陵,幸福东方白桦林,6700
白龙江路与大巴山路交汇处,成华,unknown,东客站,德商迎晖天玺,50000
桃都大道中段766号,龙泉驿,143,龙泉驿城区,北大资源紫境东来,13800
安仁镇迎宾路1号,大邑,unknown,大邑,砚湖,10000
华金大道三段66号,青白江,unknown,青白江,悦荟时代广场,6000
邓双镇芝芝路99号,新津,129,新津,雍景澜庭,6400
华阳祥鹤西巷125号,天府新区,137,南湖,优品道锦绣,12000
龙都北路93号,龙泉驿,141,龙泉驿城区,能投阳光里,9300
郫都区郫筒镇杜鹃路46号,郫都,45,郫县城区,重百汉正广场,8500
武汉路西段1533号,天府新区,160,锦江生态带,建发中央湾区,12300
顺城路88号1号会所(她他咖啡旁边,蒲江,428,蒲江,花样年大溪谷,7500
金石路中铁城温江阅湖和庭,温江,112,温江大学城,中铁城温江阅湖和庭,6600
雪山大道777号,大邑,unknown,大邑,保利中央公园,4650
崇州市街子古镇瑞龙桥旁,崇州,118,崇州,郡源山外山,13000
通江万达旁（杨山路与文星后街交汇处）,市中区,104,市中区,美的珺御府,7200
仁寿大道蓝光芙蓉天府,天府新区南区,89,仁寿,蓝光芙蓉天府,9000
观东二街23号,高新,116,中德,中德英伦联邦D区,16000
龙潭立交外路桂林西路（龙潭路与桂林西路交汇处）,成华,158,龙潭寺,华宇旭辉锦绣花城,19200
德阳市高新区滨湖路88号,青白江,unknown,青白江,新鸥鹏教育小镇,7200
德阳市高新区滨湖路88号,广汉市,132,广汉市,新鸥鹏教育小镇,7200
"双楠大道银河路160号（双流运动公园旁）, 银河路一段160号",双流,382,蛟龙港,北京城建龙樾湾,15000
蓉都大道南二段133号,新都,36,新都城区,新派客,9200
沈阳路东段合能铂悦华庭,天府新区,unknown,麓山,合能铂悦华庭,11000
清流镇顺河中街38号,新都,107,新都城区,榕晟水岸丽府,5900
台北路东一段75号,广汉市,unknown,广汉市,琪达·花园里,6800
崇阳街道怡然街188号,崇州,110,崇州,新城瑞升悦隽西江,11800
东三环一段湖景三路,成华,165,龙潭寺,西派泊玥,13800
中利路奥园玖俪湾,新都,unknown,大丰,奥园玖俪湾,9500
·统力大道永康森林公园旁,双流,135,蛟龙港,蓝光长岛国际社区七期,13700
和顺西一路9号,成华,44,万年场,世茂茂立方广场,9400
温泉大道峨眉璞园,峨眉山市,87,峨眉山市,峨眉璞园,7500
街子古镇金鱼街158号（街子古镇入口旁）,崇州,63,崇州,青城上院,9000
中利路奥园玖俪湾,新都,148,大丰,奥园玖俪湾,14000
中山大道银座城市中心,广汉市,unknown,广汉市,银座城市中心,16000
鑫玉大道426号（成都万达城旁）,都江堰,180,都江堰,福星惠誉青城府,13000
麓山大道二段19号,天府新区,unknown,雅居乐,雅居乐剑桥郡,9000
麓山大道二段19号,天府新区,unknown,雅居乐,雅居乐剑桥郡,9000
铁佛工业区二路,武侯,195,草金立交,金茂府,30000
迎春路241号,双流,135,东升镇,金科集美学府,15000
天府五街与江安河交汇处（天府软件园E区以南）,双流,unknown,警院,花样年家天下,30000
金丰路保利天玺,金牛,unknown,华侨城,保利天玺,18000
新泰东路71号,新都,unknown,新都城区,七一森林城市花园,60000
菱西路9号,龙泉驿,unknown,东山,寰宇君汇城,50000
佛山路西三段237号,广汉市,unknown,广汉市,金雁凯旋城,6500
南部新城新彭郫路与林荫大街交汇处,彭州,122,彭州,美的碧桂园观澜府,9000
温泉大道二段（天来国际广场旁）,温江,83,温江新城,泰合新光华府,8000
天久南巷139号,高新,unknown,天府长城,中洲南熙里二期,39000
剑南大道333号（伊藤高新店南行1500米）,天府新区,100,华阳,奥园公园府邸,14500
蜀龙大道北段（石油大学西门对面）,新都,71,新都城区,思学园智能村,8500
天府大道南段2859号,天府新区,587,海洋公园,和贵南山上,14000
三道堰镇蜀源大道二段2599号（交大立交出城17公里处）,郫都,246,郫县城区,大溪地,12000
新泰东路144号（石油大学大转盘旁）,新都,116,新都城区,汇景新城,10550
古城镇蜀汉北街102号,郫都,64,郫县城区,西蜀祥瑞府,7000
桃源新城人和街99号,大邑,84,大邑,力扬时代,5500
都江堰永安大道与都江堰大道交汇处（永寿教师楼旁）,都江堰,unknown,都江堰,乐佳广场,6200
天府二街269号,高新,67,新会展,恒大珺临阁,22000
驿都大道地铁二号线洪河站口,锦江,70,三圣乡,绿地468星曜,16000
铁环路469号,东坡区,86,眉山东站,林元康城,8200
桂林西路88号（桂林小学对面）,成华,unknown,龙潭寺,绿地悦蓉公馆,35000
崇阳镇西龙街55号,崇州,98,崇州,御澜山,6000
花照壁西顺街388号,金牛,37,花照壁,紫宸星座,20000
华实路13号,成华,unknown,龙潭寺,保利林语溪二期,10500
长融东三路155号,成华,67,万年场,香山长岛,14137
民乐街151号,东坡区,99,宏远百货,新东方公寓,8000
温泉大道二段,温江,unknown,光华大道沿线,恒大未来城,32000
东升街道迎春桥社区星空路2段66号,双流,unknown,蛟龙港,碧桂园悦府,13300
绵竹大学城-80000平米鲜花广场旁,绵竹市,118,绵竹市,剑桥城,5000
金马国际体育城太极大道66号（体育城附近）,温江,unknown,温江大学城,东原城,20000
成龙路东山国际大道1号东山国际新城内,龙泉驿,unknown,东山,东山国际君度半山,20000
中信大道三段114号,郫都,unknown,郫县城区,时代悦城,30000
兴隆街道罗家店村八组201号,天府新区,131,麓山,保利天空之城,16000
汉口路东单与浦江路交口,广汉市,117,广汉市,奥园玖珑湾,7500
天府大道666号,高新,unknown,新会展,希顿国际广场,110
光华大道同兴东路,温江,unknown,花都大道,佳兆业丽晶公馆,28000
梓州大道与新通大道的交汇处,高新,127,中德,融创香璟台二期,17000
光华大道同兴东路,温江,unknown,花都大道,佳兆业丽晶公馆,28000
科园南路1号,高新,unknown,高朋,海特国际广场,80
崇义桥北街丰怡阳光,新都,82,大丰,丰怡阳光,5500
合作路89号,高新西,unknown,高新西,龙湖时代天街,8000
马超东路555号,新都,unknown,新都城区,东骏湖景湾六期,12000
清泉北街281号四川煤田光华之心临时接待中心,温江,110,光华大道沿线,光华之心,5600
锦城大道与天府大道交汇处科华南路1366号,高新,unknown,金融城,招商大魔方,23000
2.5环内昭觉寺横路（中国电信旁）,成华,89,驷马桥,泛悦城市广场,10000
南三环娇子立交外侧,锦江,unknown,卓锦城,首创娇子1号,11000
西河大道295号,龙泉驿,91,十陵,金泉香槟城,9500
一环路与蒲阳路交汇处,都江堰,unknown,都江堰,宁江大院三期,8000
牧华路三段1789号,天府新区,96,南湖,海伦春天,17000
建功路66号,成华,unknown,东郊记忆,蓝光雍锦阁,18500
赵镇金园街159号,金堂,260,金堂,伊顿小镇,7100
雅和南四路216号,高新,112,广都,龙湖九里晴川,18000
江安路196号,温江,unknown,花都大道,千禧河畔B区,7000
南江路666号,温江,85,温江新城,和信孔雀天成,7000
北新大道与天丰路交汇处,新都,unknown,大丰,绿地城,8500
银木街679号,锦江,23,三圣乡,蓝润V客东都一期,41304
天府大道与华府大道交汇处,天府新区,unknown,华阳,蓝润ISC,20000
成龙大道川师成龙校区旁,龙泉驿,unknown,大面,龙湖三千庭,14000
小龙桥路30号,成华,unknown,新华公园,中海新华府,16000
天府三街与康华路交汇处南侧,高新,160,大源,北辰朗诗南门绿郡,50000
电子路(原红光七分厂),新都,85,新都城区,桂湖名城二期,5000
成洛大道西河地铁口（华新职业学院旁）,龙泉驿,76,十陵,昊园江南壹品,5800
双铁路88号（犀浦三铁换乘站口）,郫都,82,犀浦,润扬双铁广场石犀里,9800
北星大道与甫家二路东段交汇处,新都,108,大丰,保利爱尚里,9500
红星路南延线与应龙路交叉口,高新,150,远大,北大资源颐和翡翠府,18000
剑南大道中段(成都七中旁),高新,unknown,大源,清凤时代城,60000
正通路(社保局对面),双流,unknown,东升镇,金座威尼谷,9500
古城镇蜀源大道三段588,郫都,unknown,郫县城区,蓉晶公馆,4700
兴园3路6号,新津,93,新津,隆鑫印象城邦,4600
人民北路一段8号,金牛,unknown,花牌坊,北成星中心,13500
长融东二路,成华,unknown,万年场,交大梦家,10500
新成彭路大天路出口左侧（博雅新城旁）,新都,unknown,大丰,优品道珑苑,8500
二环路东三段双庆路6号,成华,unknown,万象城,华润二十四城七期,15500
龙都北路399号,龙泉驿,97,龙泉驿城区,龙都国际,6900
新成华大道三段与东华一路交汇口,成华,unknown,理工大,中国铁建广场,9500
蜀都新城创智公园南四路100号（创智公园正对面）,郫都,102,郫县城区,海骏达蜀都1号三期,9000
红光镇广场路（技师学院对面）,郫都,110,红光,同森锦熙,9000
北星大道与兴城大道交汇处（海宁皮革城斜对面）,新都,98,新都城区,合能珍宝锦城,6000
双楠果堰街,武侯,unknown,武侯立交,中海熙苑一期,17500
前卫街12号,锦江,unknown,盐市口,昆仑华庭,28000
双流东升街道航园路（棠湖中学实验学校旁）,双流,unknown,蛟龙港,棠府锦绣城,7900
静康路与静沙北路交汇处,锦江,130,沙河堡,新希望锦官阁,15500
近慈路66号（石室中学后门石羊派出所旁）,高新,199,金融城,成都文儒德,26000
红牌楼北街东侧与二环路交汇处（近丽都花园）,武侯,unknown,高升桥,营盛大厦,12300
汇泉南路333号,锦江,unknown,攀成钢,吉宝凌云峰阁,31000
晋吉北路66号,武侯,unknown,五大花园,邻里中央,13000
天府大道中段199号,高新,109,新会展,成都棕榈泉国际中心,32000
国际城南.天府大道与天府一街交汇处（地铁1号线世纪城北行300米）,高新,unknown,新会展,IMC国际广场,23000
剑南大道延线（南湖公园以西）,双流,unknown,华府,南湖逸家二期,35000
东升街道航林路396号,双流,unknown,蛟龙港,国奥村,14000
驷马桥羊子山路,成华,unknown,驷马桥,北城鑫街,8500
西航港锦华路二段,双流,unknown,航空港,温资金港华府,10000
2.5环内昭觉寺横路（中国电信旁）,成华,unknown,驷马桥,泛悦城市广场,50000
"华府大道三段919号, 华府大道三段869号",双流,unknown,华府,万锦城,11000
天府大道与天府五街交汇处（锦江旁）,天府新区,unknown,华阳,保利锦江里,15000
日月大道与武青北路交汇处,青羊,unknown,外光华,成都青羊万达广场,50000
金科南路（地铁2号线金科北路A出口500米）,金牛,unknown,国宾,保利国宾首府,11000
武科东二路460号,武侯,33,草金立交,世豪嘉柏,13500
阳光大道89号,龙泉驿,110,阳光城,金山御景蓝湾,4600
光华大道江浦路77号,温江,unknown,光华大道沿线,棕榈长滩,13000
荆翠西路2号,成华,48,驷马桥,金科中心,12500
二环路东二段6号附13,成华,unknown,SM广场,汇富大厦,10500
同安街道办事处阳光大道8号(博瑞花园酒店对面),龙泉驿,330,阳光城,昂世半山观邸,13000
益州大道中段699号（天府一街与天府二街之间）,高新,79,新会展,香月湖,25000
荆竹东路与东荆路首创花与城二期,成华,77,动物园,首创花与城二期,17800
西货站路207号,青羊,145,外光华,融创观玺台花园,17300
培风路276号,青羊,48,万家湾,颐和京都,12500
新华大道二段（金马国际体育城旁）,温江,unknown,温江大学城,金穗苑(温江),6000
洪河镇白鹤村6组,龙泉驿,92,洪河,东原晴天见,12000
人民南路四段38号,武侯,unknown,桐梓林,紫檀,25000
天府四街134号,高新,unknown,大源,仁美大源印象,13000
驷马桥羊子山路,成华,unknown,驷马桥,北城鑫街,39000
国宁东路与犀安路交汇处,郫都,96,犀浦,万科理想城,12000
站北中街8号,成华,unknown,驷马桥,香澜坊,11000
凤溪大道778号,温江,unknown,温江大学城,恒大名城,9100
东大路下沙河铺街和大凉山路交界处（塔子山公园旁）,锦江,unknown,沙河堡,恒大望江华府,16000
航空路6号,双流,173,蛟龙港,远大林语城,11000
观庄路18号,双流,unknown,蛟龙港,万科第五城,13000
东大街锦东路399号,锦江,240,水碾河,九龙仓擎天半岛,30000
天府四街134号,高新,unknown,大源,仁美大源印象,40000
天府大道南段1355号,高新,unknown,广都,名著司南,40000
